run_id,checkpoint_index,checkpoint,basis_index,basis_label,energy,magnitude,probability,phase,feasible,exact_optimal
grover_feasible_p2_seed2601,2,Mixer-1,1,route_1:10010010010101,11.0,0.10512048882422921,0.011050317170644898,2.2982947282415913,True,False
grover_feasible_p2_seed2601,2,Mixer-1,2,route_2:10010010001001,11.0,0.10512048882422921,0.011050317170644898,2.2982947282415913,True,False
grover_feasible_p2_seed2601,2,Mixer-1,3,route_3:10010001000010,11.0,0.10512048882422921,0.011050317170644898,2.2982947282415913,True,False
grover_feasible_p2_seed2601,2,Mixer-1,4,route_4:01000001000101,11.0,0.10512048882422921,0.011050317170644898,2.2982947282415913,True,False
grover_feasible_p2_seed2601,2,Mixer-1,5,route_5:10010010010010,12.0,0.1560393016985524,0.02434826367457186,-3.117763684581538,True,False
grover_feasible_p2_seed2601,2,Mixer-1,6,route_6:10010000100001,12.0,0.1560393016985524,0.02434826367457186,-3.117763684581538,True,False
grover_feasible_p2_seed2601,2,Mixer-1,7,route_7:10001000010101,12.0,0.1560393016985524,0.02434826367457186,-3.117763684581538,True,False
grover_feasible_p2_seed2601,2,Mixer-1,8,route_8:10001000001001,12.0,0.1560393016985524,0.02434826367457186,-3.117763684581538,True,False
grover_feasible_p2_seed2601,2,Mixer-1,9,route_9:01000010010101,12.0,0.1560393016985524,0.02434826367457186,-3.117763684581538,True,False
grover_feasible_p2_seed2601,2,Mixer-1,10,route_10:01000010001001,12.0,0.1560393016985524,0.02434826367457186,-3.117763684581538,True,False
grover_feasible_p2_seed2601,2,Mixer-1,11,route_11:01000001000010,12.0,0.1560393016985524,0.02434826367457186,-3.117763684581538,True,False
grover_feasible_p2_seed2601,2,Mixer-1,12,route_12:10001000010010,13.0,0.2737421481045322,0.0749347636488836,-3.0313750511727,True,False
grover_feasible_p2_seed2601,2,Mixer-1,13,route_13:10000100000101,13.0,0.2737421481045322,0.0749347636488836,-3.0313750511727,True,False
grover_feasible_p2_seed2601,2,Mixer-1,14,route_14:01000010010010,13.0,0.2737421481045322,0.0749347636488836,-3.0313750511727,True,False
grover_feasible_p2_seed2601,2,Mixer-1,15,route_15:01000000100001,13.0,0.2737421481045322,0.0749347636488836,-3.0313750511727,True,False
grover_feasible_p2_seed2601,2,Mixer-1,16,route_16:00100000010101,13.0,0.2737421481045322,0.0749347636488836,-3.0313750511727,True,False
grover_feasible_p2_seed2601,2,Mixer-1,17,route_17:00100000001001,13.0,0.2737421481045322,0.0749347636488836,-3.0313750511727,True,False
grover_feasible_p2_seed2601,2,Mixer-1,18,route_18:10000100000010,14.0,0.38531939084743344,0.14847103296303718,3.1239119264812305,True,False
grover_feasible_p2_seed2601,2,Mixer-1,19,route_19:00100000010010,14.0,0.38531939084743344,0.14847103296303718,3.1239119264812305,True,False
grover_feasible_p2_seed2601,4,Mixer-2,0,route_0:10010001000101,10.0,0.4134332167413466,0.17092702470509727,0.64783473490679,True,True
grover_feasible_p2_seed2601,4,Mixer-2,1,route_1:10010010010101,11.0,0.3270245282007033,0.10694504204489264,0.42466097404826814,True,False
grover_feasible_p2_seed2601,4,Mixer-2,2,route_2:10010010001001,11.0,0.3270245282007033,0.10694504204489264,0.42466097404826814,True,False
grover_feasible_p2_seed2601,4,Mixer-2,3,route_3:10010001000010,11.0,0.3270245282007033,0.10694504204489264,0.42466097404826814,True,False
grover_feasible_p2_seed2601,4,Mixer-2,4,route_4:01000001000101,11.0,0.3270245282007033,0.10694504204489264,0.42466097404826814,True,False
grover_feasible_p2_seed2601,4,Mixer-2,5,route_5:10010010010010,12.0,0.2182981955207798,0.04765410216762861,0.24293358975857243,True,False
grover_feasible_p2_seed2601,4,Mixer-2,6,route_6:10010000100001,12.0,0.2182981955207798,0.04765410216762861,0.24293358975857243,True,False
grover_feasible_p2_seed2601,4,Mixer-2,7,route_7:10001000010101,12.0,0.2182981955207798,0.04765410216762861,0.24293358975857243,True,False
grover_feasible_p2_seed2601,4,Mixer-2,8,route_8:10001000001001,12.0,0.2182981955207798,0.04765410216762861,0.24293358975857243,True,False
grover_feasible_p2_seed2601,4,Mixer-2,9,route_9:01000010010101,12.0,0.2182981955207798,0.04765410216762861,0.24293358975857243,True,False
grover_feasible_p2_seed2601,4,Mixer-2,10,route_10:01000010001001,12.0,0.2182981955207798,0.04765410216762861,0.24293358975857243,True,False
grover_feasible_p2_seed2601,4,Mixer-2,11,route_11:01000001000010,12.0,0.2182981955207798,0.04765410216762861,0.24293358975857243,True,False
grover_feasible_p2_seed2601,4,Mixer-2,12,route_12:10001000010010,13.0,0.09929889072800682,0.00986026969981264,0.2661722554866002,True,False
grover_feasible_p2_seed2601,4,Mixer-2,13,route_13:10000100000101,13.0,0.09929889072800682,0.00986026969981264,0.2661722554866002,True,False
grover_feasible_p2_seed2601,4,Mixer-2,14,route_14:01000010010010,13.0,0.09929889072800682,0.00986026969981264,0.2661722554866002,True,False
grover_feasible_p2_seed2601,4,Mixer-2,15,route_15:01000000100001,13.0,0.09929889072800682,0.00986026969981264,0.2661722554866002,True,False
grover_feasible_p2_seed2601,4,Mixer-2,16,route_16:00100000010101,13.0,0.09929889072800682,0.00986026969981264,0.2661722554866002,True,False
grover_feasible_p2_seed2601,4,Mixer-2,17,route_17:00100000001001,13.0,0.09929889072800682,0.00986026969981264,0.2661722554866002,True,False
grover_feasible_p2_seed2601,4,Mixer-2,18,route_18:10000100000010,14.0,0.06539294206203045,0.00427623687152807,1.8397432039783976,True,False
grover_feasible_p2_seed2601,4,Mixer-2,19,route_19:00100000010010,14.0,0.06539294206203045,0.00427623687152807,1.8397432039783976,True,False
