run_id,evaluation_index,training_objective,expected_energy,cvar_0.10,cvar_0.25,p_opt,p_feas,p_opt_given_feas
bfo-5c1d45c1c22a33fa7148f7cf6359f7a4951cde9abeacf2c5b3b930903b08605f,2183,11.863436804512599,25.334750025327715,11.658592011281495,11.863436804512599,0.002498594727819043,0.2574873871766207,0.00970375580418298
bfo-5c1d45c1c22a33fa7148f7cf6359f7a4951cde9abeacf2c5b3b930903b08605f,2184,11.866095722229808,25.13927794422222,11.665239305574524,11.866095722229808,0.00243189554928432,0.2569700700645713,0.009463730732039086
bfo-5c1d45c1c22a33fa7148f7cf6359f7a4951cde9abeacf2c5b3b930903b08605f,2185,1000000.0000540959,25.301084674623258,11.664131766063258,11.865652706425305,0.0024583074467960384,0.25741504097435114,0.00954997593571459
bfo-5c1d45c1c22a33fa7148f7cf6359f7a4951cde9abeacf2c5b3b930903b08605f,2186,1000000.0,25.29367832344584,11.658078262381357,11.863231304952542,0.0025299214128962164,0.25681933145717295,0.009850977333137808
bfo-5c1d45c1c22a33fa7148f7cf6359f7a4951cde9abeacf2c5b3b930903b08605f,2187,1000000.0001685129,25.326092488207564,11.657846865291296,11.86351520743074,0.0025308987607129247,0.2581859361062427,0.009802620541157082
bfo-5c1d45c1c22a33fa7148f7cf6359f7a4951cde9abeacf2c5b3b930903b08605f,2188,11.866126556292174,25.138153677701812,11.665316390730442,11.866126556292174,0.002387474642659794,0.25698966480319463,0.009290158203397585
bfo-5c1d45c1c22a33fa7148f7cf6359f7a4951cde9abeacf2c5b3b930903b08605f,2189,1000000.000551858,25.405077592240026,11.656081152539317,11.8624466011875,0.0025275483642264334,0.2586924714538385,0.00977047515152544
bfo-5c1d45c1c22a33fa7148f7cf6359f7a4951cde9abeacf2c5b3b930903b08605f,2190,11.863617091852724,25.23135629129777,11.659042729631805,11.863617091852724,0.0024612597338236892,0.25962041223474314,0.009480224272959985
bfo-5c1d45c1c22a33fa7148f7cf6359f7a4951cde9abeacf2c5b3b930903b08605f,2191,1000000.0,25.353389113492625,11.659236613705518,11.864713812043407,0.002486368470829665,0.2555983690759141,0.009727638246749533
bfo-5c1d45c1c22a33fa7148f7cf6359f7a4951cde9abeacf2c5b3b930903b08605f,2192,1000000.0000565241,25.465409746360997,11.657371282190915,11.870489213224639,0.0025279865738933147,0.25660543024128657,0.009851648780449597
bfo-5c1d45c1c22a33fa7148f7cf6359f7a4951cde9abeacf2c5b3b930903b08605f,2193,1000000.0,25.41577059326213,11.656142161308587,11.863119478356985,0.0025291682677288825,0.2571901123024295,0.009833847207760604
bfo-5c1d45c1c22a33fa7148f7cf6359f7a4951cde9abeacf2c5b3b930903b08605f,2194,11.865846128620607,25.281937731975617,11.659585823749884,11.865846128620607,0.002500456224371927,0.2584813738504564,0.009673641806850495
bfo-5c1d45c1c22a33fa7148f7cf6359f7a4951cde9abeacf2c5b3b930903b08605f,2195,11.863459758188657,25.31025176616219,11.65864939547164,11.863459758188657,0.002484491069879002,0.25588421075298284,0.009709434836045428
bfo-5c1d45c1c22a33fa7148f7cf6359f7a4951cde9abeacf2c5b3b930903b08605f,2196,1000000.0003970994,25.39587684097565,11.65801302749416,11.865270500128998,0.0025064441806698944,0.25758651746415273,0.009730494458114277
bfo-5c1d45c1c22a33fa7148f7cf6359f7a4951cde9abeacf2c5b3b930903b08605f,2197,11.862466204073618,25.30779793753162,11.656165510184042,11.862466204073618,0.0025553925551551815,0.2596810858057522,0.009840503197320568
bfo-5c1d45c1c22a33fa7148f7cf6359f7a4951cde9abeacf2c5b3b930903b08605f,2198,1000000.0,25.37302370921605,11.655346458647406,11.865238124199335,0.002590335912931963,0.25995254525995626,0.00996464916449112
bfo-5c1d45c1c22a33fa7148f7cf6359f7a4951cde9abeacf2c5b3b930903b08605f,2199,1000000.0001304896,25.318090622141376,11.656841268401985,11.862736507360793,0.00254085101408563,0.25982706981127224,0.009779008076145417
bfo-5c1d45c1c22a33fa7148f7cf6359f7a4951cde9abeacf2c5b3b930903b08605f,2200,11.862439038988425,25.30410288169515,11.65609759747106,11.862439038988425,0.0025709909347801877,0.25985377573352253,0.009893991062945775
bfo-5c1d45c1c22a33fa7148f7cf6359f7a4951cde9abeacf2c5b3b930903b08605f,2201,1000000.0,25.101668856627484,11.658968081540854,11.863587232616343,0.0025535897657658225,0.263638813409502,0.009685940141899404
bfo-5c1d45c1c22a33fa7148f7cf6359f7a4951cde9abeacf2c5b3b930903b08605f,2202,1000000.0001513648,25.3290962667864,11.659289214814754,11.865005880346592,0.0025473180021632832,0.25884152871602434,0.009841226076816877
bfo-5c1d45c1c22a33fa7148f7cf6359f7a4951cde9abeacf2c5b3b930903b08605f,2203,11.863615521608287,25.282626728682278,11.659038804020723,11.863615521608287,0.0025558380492603787,0.2589961998660564,0.009868245366465482
bfo-5c1d45c1c22a33fa7148f7cf6359f7a4951cde9abeacf2c5b3b930903b08605f,2204,1000000.0003103046,25.201073149073075,11.657466176997705,11.862986470799083,0.0025472003323651995,0.26014441483523015,0.009791485756011872
bfo-5c1d45c1c22a33fa7148f7cf6359f7a4951cde9abeacf2c5b3b930903b08605f,2205,11.871457200274484,25.3575626940643,11.662735270649755,11.871457200274484,0.002523095703285394,0.25920208313775883,0.009734087291051737
bfo-5c1d45c1c22a33fa7148f7cf6359f7a4951cde9abeacf2c5b3b930903b08605f,2206,1000000.0003664729,25.31225521668489,11.65656189661551,11.86345150630594,0.002552033855855743,0.26197362094327326,0.009741568050503644
bfo-5c1d45c1c22a33fa7148f7cf6359f7a4951cde9abeacf2c5b3b930903b08605f,2207,1000000.0,25.23742192028524,11.662294320995246,11.870633447034004,0.0025418544594133607,0.2601370936632522,0.009771211108800172
bfo-5c1d45c1c22a33fa7148f7cf6359f7a4951cde9abeacf2c5b3b930903b08605f,2208,1000000.0000275078,25.342577583927913,11.653861510988218,11.861988371350035,0.0025778799536857176,0.26190271198477433,0.009842891408606651
bfo-5c1d45c1c22a33fa7148f7cf6359f7a4951cde9abeacf2c5b3b930903b08605f,2209,1000000.0,25.105055157081416,11.660005590219532,11.864002236087813,0.002526247390818821,0.2587671293520926,0.009762628650493979
