run_id,evaluation_index,training_objective,expected_energy,cvar_0.10,cvar_0.25,p_opt,p_feas,p_opt_given_feas
bfo-0a80f54d196a3d35410f7b5ab05cfc3126f9016741c166f95ec7df565fec15b8,0,47.26980034111649,101.21817242708099,47.26980034111649,60.14132725006359,1.8985273225814998e-05,0.00013199431516439634,0.14383402195897005
bfo-0a80f54d196a3d35410f7b5ab05cfc3126f9016741c166f95ec7df565fec15b8,1,47.26980034111649,101.21817242708099,47.26980034111649,60.14132725006359,1.8985273225814998e-05,0.00013199431516439634,0.14383402195897005
bfo-0a80f54d196a3d35410f7b5ab05cfc3126f9016741c166f95ec7df565fec15b8,2,98.97476609695285,163.83956188704843,98.97476609695285,117.64675267159907,1.711353849023928e-08,1.4485756569923446e-07,0.11814045340076926
bfo-0a80f54d196a3d35410f7b5ab05cfc3126f9016741c166f95ec7df565fec15b8,3,64.53166722503745,131.95917995020284,64.53166722503745,80.94974033181116,5.611811404688093e-07,1.859513439452736e-05,0.030178923613155908
bfo-0a80f54d196a3d35410f7b5ab05cfc3126f9016741c166f95ec7df565fec15b8,4,52.43874827543069,111.61087713100997,52.43874827543069,66.93471448507024,9.008074204197424e-06,0.00016342575604737052,0.05512028472174452
bfo-0a80f54d196a3d35410f7b5ab05cfc3126f9016741c166f95ec7df565fec15b8,5,48.196327973854096,106.83348539981478,48.196327973854096,61.83704734233228,3.0301608820676307e-05,0.000257635053026443,0.11761446458749629
bfo-0a80f54d196a3d35410f7b5ab05cfc3126f9016741c166f95ec7df565fec15b8,6,41.77976303496596,98.26425578259725,41.77976303496596,54.531353892269316,2.3724815949234043e-05,0.0003226730484717668,0.07352586793845571
bfo-0a80f54d196a3d35410f7b5ab05cfc3126f9016741c166f95ec7df565fec15b8,7,40.74936730007818,95.3384029506509,40.74936730007818,53.09061475986715,3.405772519191373e-06,0.00044724014241303645,0.0076150868319106845
bfo-0a80f54d196a3d35410f7b5ab05cfc3126f9016741c166f95ec7df565fec15b8,8,38.29763127846314,87.8926423062399,38.29763127846314,48.872690474232904,1.2373983064786984e-05,0.00146735708795409,0.008432836946349446
bfo-0a80f54d196a3d35410f7b5ab05cfc3126f9016741c166f95ec7df565fec15b8,9,35.01764317428948,84.67900456239038,35.01764317428948,45.22481963113167,3.07251534698773e-05,0.0016492772317650798,0.018629465609608157
bfo-0a80f54d196a3d35410f7b5ab05cfc3126f9016741c166f95ec7df565fec15b8,10,36.49859112634908,87.064162761456,36.49859112634908,47.15382773579265,0.00011823706993665967,0.0009226577186414878,0.12814835615394923
bfo-0a80f54d196a3d35410f7b5ab05cfc3126f9016741c166f95ec7df565fec15b8,11,33.83773658786216,85.30928144310676,33.83773658786216,45.05377690334525,0.00012426305237638152,0.0028633903628233117,0.043397174897891945
bfo-0a80f54d196a3d35410f7b5ab05cfc3126f9016741c166f95ec7df565fec15b8,12,35.52414822513642,86.26450782176411,35.52414822513642,46.135752946324374,9.198361069202003e-05,0.000772095493122173,0.1191350182864815
bfo-0a80f54d196a3d35410f7b5ab05cfc3126f9016741c166f95ec7df565fec15b8,13,35.13385074444402,85.74010564091209,35.13385074444402,45.76030511813764,1.4060730651677168e-05,0.001253065543139265,0.011221065592827068
bfo-0a80f54d196a3d35410f7b5ab05cfc3126f9016741c166f95ec7df565fec15b8,14,35.543381663199035,86.18360459193853,35.543381663199035,46.26939814909732,1.8455802179286655e-05,0.0008538300191763228,0.021615311906098937
bfo-0a80f54d196a3d35410f7b5ab05cfc3126f9016741c166f95ec7df565fec15b8,15,35.11646201600486,86.11877654836007,35.11646201600486,46.02095744786506,3.86338409998616e-05,0.0011887697861341154,0.03249900985917469
bfo-0a80f54d196a3d35410f7b5ab05cfc3126f9016741c166f95ec7df565fec15b8,16,35.025562712200035,86.21508811420496,35.025562712200035,46.07328717745427,8.901084732381367e-05,0.0017940296395886934,0.049615037209876124
bfo-0a80f54d196a3d35410f7b5ab05cfc3126f9016741c166f95ec7df565fec15b8,17,34.908713285828426,86.31532778467073,34.908713285828426,45.93041392152931,9.942335688516003e-05,0.001238462150544485,0.08027968948542266
bfo-0a80f54d196a3d35410f7b5ab05cfc3126f9016741c166f95ec7df565fec15b8,18,35.22733521185195,85.9786274377822,35.22733521185195,45.981168438998075,7.924435319537838e-05,0.001140381220876779,0.06948935298535658
bfo-0a80f54d196a3d35410f7b5ab05cfc3126f9016741c166f95ec7df565fec15b8,19,35.61007452040736,86.36686037077712,35.61007452040736,46.366607537970964,7.222885386506557e-05,0.0008007268128699447,0.09020411544130107
bfo-0a80f54d196a3d35410f7b5ab05cfc3126f9016741c166f95ec7df565fec15b8,20,34.82220043332062,85.94531184151532,34.82220043332062,45.692991418872175,6.974464527001804e-05,0.0008705087988870353,0.08011940299648677
bfo-0a80f54d196a3d35410f7b5ab05cfc3126f9016741c166f95ec7df565fec15b8,21,34.409156022871926,86.07223875182517,34.409156022871926,45.40673333088001,8.835129308546271e-05,0.001464886029581741,0.06031274194804702
bfo-0a80f54d196a3d35410f7b5ab05cfc3126f9016741c166f95ec7df565fec15b8,22,35.069401345974235,88.08246689906984,35.069401345974235,46.43811273289962,9.545793960555939e-05,0.0017600763638268683,0.05423511250273753
