run_id,evaluation_index,training_objective,expected_energy,cvar_0.10,cvar_0.25,p_opt,p_feas,p_opt_given_feas
bfo-164d0f4416cf2a01b27766204c9aeea1a15c7db2d157ddc068ef62d4c1dc96b3,615,61.515737572568824,61.515737572568824,26.737068115817024,33.77054858792361,0.0002153583033644826,0.004263281628960032,0.05051467909170622
bfo-164d0f4416cf2a01b27766204c9aeea1a15c7db2d157ddc068ef62d4c1dc96b3,616,61.516786473839076,61.516786473839076,26.74673877584171,33.790020718426675,0.00021506362024327236,0.004256924847109117,0.050520887252525105
bfo-164d0f4416cf2a01b27766204c9aeea1a15c7db2d157ddc068ef62d4c1dc96b3,617,61.51573299815094,61.51573299815094,26.737039323128045,33.77049035810286,0.00021535881729959185,0.0042633103532902375,0.05051445929414622
bfo-164d0f4416cf2a01b27766204c9aeea1a15c7db2d157ddc068ef62d4c1dc96b3,618,61.5158144801156,61.5158144801156,26.734795657395864,33.765943785792395,0.00021543517154311954,0.004264698046996085,0.05051592613804513
bfo-164d0f4416cf2a01b27766204c9aeea1a15c7db2d157ddc068ef62d4c1dc96b3,619,61.515745701548695,61.515745701548695,26.737815321734608,33.77205433837512,0.00021532949260271112,0.004262835682478341,0.05051320497475103
bfo-164d0f4416cf2a01b27766204c9aeea1a15c7db2d157ddc068ef62d4c1dc96b3,620,61.51751743278326,61.51751743278326,26.725082113111295,33.74631337139688,0.00021573225671347088,0.004271018662169013,0.05051072677915026
bfo-164d0f4416cf2a01b27766204c9aeea1a15c7db2d157ddc068ef62d4c1dc96b3,621,61.51573101716904,61.51573101716904,26.736822695426564,33.770051892185386,0.00021536882827647596,0.004263446527186775,0.05051519396411583
bfo-164d0f4416cf2a01b27766204c9aeea1a15c7db2d157ddc068ef62d4c1dc96b3,622,61.51682545215168,61.51682545215168,26.746932057585184,33.79040477325651,0.00021505904319346186,0.004256802097100236,0.05052126885108462
bfo-164d0f4416cf2a01b27766204c9aeea1a15c7db2d157ddc068ef62d4c1dc96b3,623,61.51574150307264,61.51574150307264,26.73771388447267,33.77184545079917,0.00021533889158515784,0.004262841228846265,0.05051534411555815
bfo-164d0f4416cf2a01b27766204c9aeea1a15c7db2d157ddc068ef62d4c1dc96b3,624,61.517609803270346,61.517609803270346,26.72477327750759,33.74568558081451,0.00021574511848297705,0.004271213518541308,0.05051143370529921
bfo-164d0f4416cf2a01b27766204c9aeea1a15c7db2d157ddc068ef62d4c1dc96b3,625,61.51572262230823,61.51572262230823,26.736936726691305,33.77028858957805,0.00021536678447675486,0.004263359149431048,0.0505157498883236
bfo-164d0f4416cf2a01b27766204c9aeea1a15c7db2d157ddc068ef62d4c1dc96b3,626,61.516857498609646,61.516857498609646,26.74709572833255,33.79073954869629,0.00021505515144714754,0.004256681627591578,0.05052178439965343
bfo-164d0f4416cf2a01b27766204c9aeea1a15c7db2d157ddc068ef62d4c1dc96b3,627,61.51571569503513,61.51571569503513,26.736728888142668,33.76987545685929,0.00021536991900998975,0.004263512399659091,0.050514669319880634
bfo-164d0f4416cf2a01b27766204c9aeea1a15c7db2d157ddc068ef62d4c1dc96b3,628,61.51761237208828,61.51761237208828,26.724703306835888,33.74555644927713,0.00021574525770135712,0.004271263408486757,0.050510876307156234
bfo-164d0f4416cf2a01b27766204c9aeea1a15c7db2d157ddc068ef62d4c1dc96b3,629,61.51570791787887,61.51570791787887,26.736927352509902,33.77027294422856,0.00021536066874602332,0.004263378291498243,0.05051408859858433
bfo-164d0f4416cf2a01b27766204c9aeea1a15c7db2d157ddc068ef62d4c1dc96b3,630,61.516839857789,61.516839857789,26.747085819636055,33.79072303993056,0.00021504909791417252,0.0042567011747062814,0.050520130281170424
bfo-164d0f4416cf2a01b27766204c9aeea1a15c7db2d157ddc068ef62d4c1dc96b3,631,61.515704565651696,61.515704565651696,26.737066664742013,33.77055649187696,0.00021535184842642823,0.004263279975482902,0.05051318460548332
bfo-164d0f4416cf2a01b27766204c9aeea1a15c7db2d157ddc068ef62d4c1dc96b3,632,61.51750312818945,61.51750312818945,26.725030136038292,33.74621912707747,0.00021572776185020172,0.00427104212818584,0.0505093968580998
bfo-164d0f4416cf2a01b27766204c9aeea1a15c7db2d157ddc068ef62d4c1dc96b3,633,61.51571096840114,61.51571096840114,26.737768118165988,33.77196222442079,0.00021533168916414383,0.004262823062444421,0.05051386980173338
bfo-164d0f4416cf2a01b27766204c9aeea1a15c7db2d157ddc068ef62d4c1dc96b3,634,61.5168500501039,61.5168500501039,26.74714355006755,33.79084208388951,0.00021504293691864432,0.004256655252590645,0.05051922792849313
bfo-164d0f4416cf2a01b27766204c9aeea1a15c7db2d157ddc068ef62d4c1dc96b3,635,61.51574756679363,61.51574756679363,26.738910455970377,33.774273165774794,0.00021529278136123508,0.0042620596994963535,0.050513788295052785
bfo-164d0f4416cf2a01b27766204c9aeea1a15c7db2d157ddc068ef62d4c1dc96b3,636,61.515732880430996,61.515732880430996,26.738103360602754,33.77265550691013,0.00021532717478745504,0.004262609971493779,0.05051533596258076
bfo-164d0f4416cf2a01b27766204c9aeea1a15c7db2d157ddc068ef62d4c1dc96b3,637,61.51572045035188,61.51572045035188,26.736042592667587,33.76848951939092,0.0002153777649906682,0.0042639632730383315,0.05051116794380795
bfo-164d0f4416cf2a01b27766204c9aeea1a15c7db2d157ddc068ef62d4c1dc96b3,638,61.51752700923055,61.51752700923055,26.724953387903486,33.74606448152268,0.0002157316070161352,0.004271092062585993,0.050509706617168415
bfo-164d0f4416cf2a01b27766204c9aeea1a15c7db2d157ddc068ef62d4c1dc96b3,639,61.515697538976845,61.515697538976845,26.736788149543276,33.76998312564031,0.00021536291260176196,0.004263464832904004,0.050513589543336346
bfo-164d0f4416cf2a01b27766204c9aeea1a15c7db2d157ddc068ef62d4c1dc96b3,640,61.51572012496672,61.51572012496672,26.73794126111528,33.77230359028165,0.000215309647431635,0.004262744589251742,0.05050962893121149
bfo-164d0f4416cf2a01b27766204c9aeea1a15c7db2d157ddc068ef62d4c1dc96b3,641,61.515705861349666,61.515705861349666,26.736177724476313,33.76875658513188,0.00021537922147895274,0.004263849052535338,0.050512862633091
bfo-164d0f4416cf2a01b27766204c9aeea1a15c7db2d157ddc068ef62d4c1dc96b3,642,61.51571058506923,61.51571058506923,26.73820501016334,33.77282257622545,0.0002153234243597886,0.004262551852041389,0.050515144878922134
