run_id,algorithm,display_name,representation,search_dimension,mixer_type,p,seed,evaluation_budget,p_feas,p_opt,invalid_mass,expected_hc,expected_route_cost_conditional_feasible,expected_routing_term,expected_flow_penalty,expected_penalty_contribution,optimized_parameters,optimizer_evaluations,optimizer_success,optimizer_reason,optimizer_runtime_seconds,analysis_runtime_seconds,initial_p_feas,initial_p_opt,initial_expected_hc
penalty_x_p1_seed2601,penalty_x,Penalty-X QAOA,14 edge bits; all 2^14 bitstrings,16384,H_X=sum_j X_j (course beta/q scaling),1,2601,100,0.001220703125,6.103515625e-05,0.998779296875,86.0,12.2,26.0,10.0,60.0,"[0.7900255394269697, 3.4615947789203796e-18]",50,True,converged,1.2057178001850843,0.558997870888561,0.001220703125,6.103515625e-05,86.0
penalty_x_p2_seed2601,penalty_x,Penalty-X QAOA,14 edge bits; all 2^14 bitstrings,16384,H_X=sum_j X_j (course beta/q scaling),2,2601,100,0.0012207031249999996,6.1035156249999986e-05,0.9987792968749998,86.0,12.200000000000001,26.0,10.0,60.0,"[3.1553090124688648e-24, 0.5731185010883972, 1.852335136461336, 7.338449745583263e-24]",73,True,converged,1.5664518079720438,0.6804847400635481,0.001220703125,6.103515625e-05,86.0
grover_global_p1_seed2601,grover_global,Global Grover-Mixer QAOA,14 edge bits; all 2^14 bitstrings,16384,"H_G,all=|s_all><s_all| (rank-one update)",1,2601,100,0.0012207031249999996,6.103515624999997e-05,0.9987792968749998,85.99999999999999,12.2,25.999999999999996,9.999999999999998,59.999999999999986,"[4.5086053948254185e-20, 3.141590153589793]",32,True,converged,0.22368463221937418,0.49998309882357717,0.001220703125,6.103515625e-05,86.0
grover_global_p2_seed2601,grover_global,Global Grover-Mixer QAOA,14 edge bits; all 2^14 bitstrings,16384,"H_G,all=|s_all><s_all| (rank-one update)",2,2601,100,0.0041737048657800695,0.000213372074573501,0.9958262951342208,61.94274208143122,12.189107139067652,21.937902068767986,6.667473335443872,40.00484001266323,"[3.283305126715141, 3.927029975204336e-22, 1.625128160275464, 3.1404789204288055]",100,False,evaluation_budget_exhausted,1.087782290764153,0.5791104747913778,0.001220703125,6.103515625e-05,86.0
grover_feasible_p1_seed2601,grover_feasible,Feasible Grover-Mixer QAOA,logical basis of enumerated feasible routes,20,"H_G,F=|s_F><s_F|",1,2601,100,1.0000000000000002,0.05000000000000001,0.0,12.200000000000001,12.199999999999998,12.200000000000001,,,"[1.2348798561457104e-17, 2.0357371719481434]",23,True,converged,0.049799899104982615,0.0005845134146511555,1.0,0.049999999999999996,12.2
grover_feasible_p2_seed2601,grover_feasible,Feasible Grover-Mixer QAOA,logical basis of enumerated feasible routes,20,"H_G,F=|s_F><s_F|",2,2601,100,1.0000000000000002,0.17092702470509727,0.0,11.306632348095222,11.30663234809522,11.306632348095222,,,"[2.155593096805546, 8.037989859193368e-24, 2.0343151384376092, 2.6737883954659054]",100,False,evaluation_budget_exhausted,0.1810382679104805,0.0009874049574136734,1.0,0.049999999999999996,12.2
